fecha_hora;nemotecnico;cantidad;monto;precio_limpio;tasa;rueda;fecha_emision;fecha_vencimiento;periodicidad;tasa_cupon;codigo_emisor;razon_social
2022-09-14:11:03:58.001665;TUVT10180429;10000000;2644035873;83.138;5.35;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:11:03:29.001662;TFIT10260331;2000000000;1494032000;71.403;12.65;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:11:02:37.001655;TUVT18250237;15000000;3814954363;78.789;5.98;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:11:01:37.990201;BSIS01149D09;4500000000;4549365000;99.611;15.739;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
2022-09-14:10:58:59.001621;TUVT20040435;25658000;7399364110;89.559;5.95;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:58:52.001619;TUVT20040435;23000000;6632838587;89.559;5.95;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:58:43.001618;TUVT20040435;27247000;7857606622;89.559;5.95;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:58:14.990190;BCOS8189B005;500000000;498120000;97.694;16.515;TRD;20181023;20231023;TV;2.82;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-09-14:10:57:05.001599;TUVT20040435;10000000;2883842864;89.559;5.95;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:54:05.001583;TUVT20040435;10000000;2881829714;89.495;5.958;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:49:20.001544;TUVT11070525;16500000;5228329650;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:48:11.001524;TUVT11070525;5000000;1583760392;99.452;3.715;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:44:46.001473;TFIT16300632;40000000000;28221400000;69.096;12.67;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:44:35.001472;TUVT20040435;49240000;14200042111;89.559;5.95;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:44:26.001471;TUVT11070525;16500000;5229004370;99.502;3.695;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:43:31.001464;TUVT11070525;7600000;2413531521;99.712;3.61;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:43:27.001463;TFIT16300632;20000000000;14110700000;69.096;12.67;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:43:25.001462;TUVT11070525;8900000;2826372166;99.712;3.61;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:41:59.990150;BSBCB2219C05;500000000;455215000;88.261;18.155;TRD;20210916;20260916;TV;2.47;BCB;BANCOLOMBIA S.A.
2022-09-14:10:40:57.001438;TFIT10260331;500000000;373668000;71.435;12.642;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:40:48.001433;TFIT10260331;1500000000;1121004000;71.435;12.642;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:36:00.001401;TUVT10180429;10000000;2636392197;82.895;5.4;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:33:38.001385;TUVT18250237;5000000;1271824459;78.8;5.979;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:29:54.001340;TFIT15260826;100000000;85573400;85.183;12.47;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:29:41.990121;BPMG1099C15;500000000;499500000;99.118;18;TRD;20090827;20240827;TV;5.99;PMG;PROMIGAS S.A. E.S.P.
2022-09-14:10:27:30.001324;TFIT10260331;3000000000;2241948000;71.433;12.642;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:26:05.001317;TUVT11070525;15000000;4752460756;99.477;3.705;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:23:23.001296;TUVT11070525;15000000;4751281177;99.452;3.715;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:21:39.001285;TUVT11070525;100000000;31675207844;99.452;3.715;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:21:36.001284;TUVT11070525;10000000;3167520784;99.452;3.715;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:21:27.001283;TUVT11070525;100000000;31675207844;99.452;3.715;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:21:20.001282;TUVT11070525;15000000;4751281177;99.452;3.715;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:21:02.001279;TUVT11070525;10000000;3168684636;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:19:47.001273;TFIT16300632;20000000000;14114900000;69.117;12.665;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:14:33.001238;TUVT11070525;15000000;4753026955;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:13:59.001236;TFIT16240724;1000000000;984397000;97.015;11.84;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:13:54.001235;TFIT16300632;20000000000;14106300000;69.074;12.675;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:11:11.001209;TFIT08031127;500000000;401356500;75.309;12.545;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:11:03.001208;TFIT08031127;500000000;401356500;75.309;12.545;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:08:04.001199;TFIT10260331;1000000000;747016000;71.403;12.65;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:07:04.990085;BSBCB2219C05;500000000;454180000;88.054;18.244;TRD;20210916;20260916;TV;2.47;BCB;BANCOLOMBIA S.A.
2022-09-14:10:05:56.001187;TCO364060623;1500000000;1384584000;92.305;11.659;TRD;20220607;20230606;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:04:39.001174;TUVT18250237;150000;38131567;78.751;5.985;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:04:28.001173;TUVT18250237;15850000;4029240595;78.751;5.985;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:04:15.001171;TUVT18250237;18000000;4575793682;78.751;5.985;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:04:02.001167;TUVT18250237;16000000;4067372161;78.751;5.985;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:01:38.001155;TFIT16240724;1000000000;983237000;96.899;11.915;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:01:33.001154;TFIT16240724;1000000000;983237000;96.899;11.915;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:10:01:33.001153;TFIT16240724;1000000000;983237000;96.899;11.915;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:57:07.001132;TUVT18250237;3500000;889473592;78.727;5.988;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:56:58.001131;TUVT18250237;1500000;381203058;78.727;5.988;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:56:39.001126;TFIT08261125;2500000000;2240500000;84.62;12.33;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:56:31.001123;TFIT08261125;2500000000;2240500000;84.62;12.33;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:54:21.990072;BSBCB2219C05;500000000;453275000;87.873;18.322;TRD;20210916;20260916;TV;2.47;BCB;BANCOLOMBIA S.A.
2022-09-14:09:53:24.001055;TUVT18250237;5000000;1272720940;78.857;5.972;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:52:20.001019;TUVT11070525;95000000;30113859467;99.527;3.685;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:52:06.001017;TUVT11070525;55000000;17430014565;99.502;3.695;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:51:51.001007;TUVT11070525;10000000;3168841914;99.494;3.698;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:51:46.001006;TUVT11070525;40000000;12676374229;99.502;3.695;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:50:33.000985;TUVT11070525;10000000;3168684636;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:45:50.000942;TFIT15260826;1700000000;1456767400;85.199;12.477;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:41:46.000908;TFIT08031127;2500000000;2007907500;75.354;12.53;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:38:14.000861;TFIT10260331;1000000000;746616000;71.363;12.66;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:35:23.000815;TFIT08031127;1.45E+11;1.16535E+11;75.375;12.53;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:33:04.000796;TFIT31261050;7711000000;4986279595;58.209;12.769;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:33:04.000795;TFIT16300632;3381100000;2385599346;69.061;12.68;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:33:04.000794;TFIT16280428;870000000;668906460;74.568;12.56;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:31:29.000785;TFIT10260331;10000000000;7454060000;71.242;12.69;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:31:25.000784;TFIT10260331;3840000000;2872035724;71.484;12.63;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:31:25.000783;TFIT10260331;3840000000;2871651840;71.484;12.63;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:27:50.000745;TFIT16240724;2500000000;2454792500;96.767;12;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:27:50.000744;TFIT16240724;1500000000;1472875500;96.767;12;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:27:50.000743;TFIT16240724;500000000;490958500;96.767;12;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:27:25.000741;TFIT08261125;1.945E+11;1.74486E+11;84.676;12.315;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:26:28.000728;TFIT21280542;37611100000;29156124720;74.707;12.805;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:24:56.000701;TFIT08031127;73000000000;58669224000;75.375;12.53;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:22:26.000668;TFIT21280542;8500000000;6558795500;74.4;12.86;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:20:01.000655;TFIT16240724;2126400000;2091218712;96.866;11.94;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:19:39.000654;TFIT10260331;54500000000;40651550000;71.253;12.69;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:09:00:48.000512;TFIT10260331;500000000;372803000;71.262;12.685;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:08:59:00.000491;TUVT11070525;5000000;1584342318;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:08:58:15.000480;TFIT10260331;1000000000;746216000;71.323;12.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:08:56:01.000459;TFIT16240724;5000000000;4909585000;96.767;12;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-14:08:52:01.000404;TFIT10260331;10000000000;7477360000;71.475;12.632;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:15:43:06.990670;BVBBO1208C03;2000000000;1930251953;96.512;15.414;TRD;20200924;20230924;MV;1.14;BBO;BANCO DE BOGOTA S.A.
2022-09-13:15:43:06.990669;BVBBO1208C03;2000000000;1929548000;96.477;15.414;TRD;20200924;20230924;MV;1.14;BBO;BANCO DE BOGOTA S.A.
2022-09-13:13:18:27.990601;BEEB1179A007;50000000;49453000;98.333;15.7;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
2022-09-13:13:07:08.990586;BSBCB2218E03;500000000;472570000;93.776;14.851;TRD;20210916;20240916;MV;1.3;BCB;BANCOLOMBIA S.A.
2022-09-13:13:05:37.003338;TUVT11070525;5000000;1582615813;99.415;3.73;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:13:05:27.990581;BEEB1179A007;150000000;148359000;98.333;15.7;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
2022-09-13:13:04:43.003327;TCO364050923;20000000000;17904680000;89.523;11.98;TRD;20220906;20230905;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:13:04:29.003324;TFIT21280542;3570000000;2781733290;75.132;12.729;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:13:04:17.003323;TUVT18250237;45000000;11377314576;78.343;6.035;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:13:03:46.003319;TFIT16240724;1000000000;983943000;96.997;11.85;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:59:03.003291;TFIT16240724;1000000000;984093000;97.012;11.84;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:58:41.003286;TFIT16240724;2500000000;2460232500;97.012;11.84;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:57:58.003270;TFIT16240724;2000000000;1968186000;97.012;11.84;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:57:38.003269;TFIT08261125;4000000000;3591316000;84.8;12.245;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:57:09.003268;TFIT16240724;500000000;492046500;97.012;11.84;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:55:33.990559;BSIS01149D09;4000000000;4037920000;99.501;15.939;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
2022-09-13:12:55:29.003240;TFIT16240724;5000000000;4919665000;96.996;11.851;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:55:21.003236;TFIT16240724;500000000;491966500;96.996;11.851;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:50:17.003210;TUVT17230223;5000000;1644705323;101.972;0.319;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:49:14.990540;BVBBO1208C03;1000000000;970883952;97.088;14.691;TRD;20200924;20230924;MV;1.14;BBO;BANCO DE BOGOTA S.A.
2022-09-13:12:49:14.990539;BVBBO1208C03;1000000000;970704000;97.07;14.691;TRD;20200924;20230924;MV;1.14;BBO;BANCO DE BOGOTA S.A.
2022-09-13:12:48:27.003145;TCO364050923;3968200000;3552467559;89.523;11.98;TRD;20220906;20230905;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:48:17.003143;TCO364050923;595200000;532843277;89.523;11.98;TRD;20220906;20230905;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:47:18.003129;TUVT17230223;10000000;3288938937;101.957;0.351;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:46:42.990533;BPMX1207J010;2500000;578134650;71.227;8;TRD;20201216;20301216;AV;3.11;PMX;PRIMAX COLOMBIA S.A.
2022-09-13:12:45:36.990526;BFDN1208D003;1500000000;1452105000;96.482;14.772;TRD;20201001;20231001;MV;1.2;FDN;FINANCIERA DE DESARROLLO NACIONAL S.A.
2022-09-13:12:43:35.003093;TUVT11070525;110000000;34827925495;99.445;3.718;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:43:25.003092;TUVT11070525;220000000;69655850989;99.445;3.718;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:41:11.003058;TFIT16240724;500000000;491581500;96.919;11.9;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:40:17.990508;BSBCB2218E03;500000000;472315000;93.725;14.885;TRD;20210916;20240916;MV;1.3;BCB;BANCOLOMBIA S.A.
2022-09-13:12:40:03.003048;TUVT10180429;61000000;15969005201;82.334;5.515;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:39:25.003036;TFIT21280542;1000000000;776950000;74.958;12.76;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:38:54.990507;BBOC1209B072;300000000;268800000;88.794;17.82;TRD;20200820;20260820;TV;2.37;BOC;BANCO DE OCCIDENTE S.A.
2022-09-13:12:38:11.990506;BITU2169C120;100000000;94595000;93.307;17.82;TRD;20160810;20260810;TV;3.94;ITU;ITAU CORPBANCA COLOMBIA S.A.
2022-09-13:12:38:09.003016;TFIT16240724;8000000000;7873962849;97.004;11.845;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:38:09.003015;TFIT16240724;8000000000;7872104000;97.004;11.845;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:38:06.003014;TFIT08261125;500000000;448749500;84.767;12.26;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:37:31.003009;TUVT10180429;2500000;654656267;82.358;5.51;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:37:23.003008;TUVT32160649;30000000;6768310022;70.828;5.955;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:37:22.990503;BGBO1209A005;2500000000;2249450000;88.529;17.945;TRD;20201027;20251027;TV;1.65;SOB;GRUPO BOLIVAR S.A.
2022-09-13:12:37:14.003007;TFIT16240724;10000000000;9842453561;97.004;11.845;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:37:14.003006;TFIT16240724;10000000000;9840130000;97.004;11.845;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:35:18.002975;TFIT15260826;23500000000;20183016214;85.495;12.351;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:35:18.002974;TFIT15260826;23500000000;20178251500;85.495;12.351;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:34:36.002971;TFIT31261050;3000000000;1959537000;58.922;12.617;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:33:30.002964;TUVT10180429;10000000;2618972840;82.349;5.512;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:33:30.002963;TUVT10180429;10000000;2618341414;82.349;5.512;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:32:19.002955;TUVT11070525;1500000;474784744;99.415;3.73;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:32:06.002947;TUVT18250237;10266000;2624560702;79.119;5.939;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:32:06.002946;TUVT18250237;10266000;2620596813;79.119;5.939;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:30:57.002926;TFIT16240724;1000000000;983943000;96.997;11.85;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:30:43.002923;TFIT08261125;500000000;448519500;84.721;12.28;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:30:34.002914;TFIT08261125;500000000;448519500;84.721;12.28;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:28:11.990470;BCHB07169B07;500000000;510325000;100.694;14.05;TRD;20160211;20230211;TV;4.69;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-09-13:12:28:05.002884;TFIT15260826;3500000000;3005981138;85.495;12.351;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:28:05.002883;TFIT15260826;3500000000;3005271500;85.495;12.351;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:27:20.990467;BCHB07169B07;150000000;153780000;101.149;12.8;TRD;20160211;20230211;TV;4.69;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-09-13:12:26:41.990465;BODS120SA003;500000000;456785000;90.336;16.1;TRD;20201002;20231002;TV;5.2;ODS;ODINSA S.A.
2022-09-13:12:26:25.990463;BDVI4179C084;500000000;480155000;95.807;17.468;TRD;20170607;20240607;TV;3.13;DVI;BANCO DAVIVIENDA S.A
2022-09-13:12:25:44.002825;TUVT32160649;30000000;6764442007;70.787;5.959;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:23:05.990450;BPMX1207J010;2500000;585685125;72.187;7.8;TRD;20201216;20301216;AV;3.11;PMX;PRIMAX COLOMBIA S.A.
2022-09-13:12:22:56.990449;BCHB07169B07;350000000;358820000;101.149;12.8;TRD;20160211;20230211;TV;4.69;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-09-13:12:22:36.002784;TFIT10260331;5000000000;3745975000;71.64;12.59;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:22:27.002779;TFIT21280542;3500000000;2719325000;74.958;12.76;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:19:52.002753;TUVT11070525;15000000;4749121055;99.442;3.719;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:18:45.002736;TUVT17230223;10000000;3288938937;101.957;0.351;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:18:40.990426;BFDN1208D003;1500000000;1452675000;96.52;14.726;TRD;20201001;20231001;MV;1.2;FDN;FINANCIERA DE DESARROLLO NACIONAL S.A.
2022-09-13:12:17:26.002722;TFIT10260331;500000000;374582500;71.637;12.59;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:17:19.002719;TFIT10260331;500000000;374582500;71.637;12.59;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:14:38.002699;TCO364050923;10000000000;8952340000;89.523;11.98;TRD;20220906;20230905;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:14:34.002698;TCO364050923;10000000000;8952340000;89.523;11.98;TRD;20220906;20230905;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:13:10.002689;TFIT10260331;2000000000;1498390000;71.64;12.59;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:10:22.002675;TUVT11070525;15000000;4748932371;99.438;3.721;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-09-13:12:08:14.990394;BISG420SA008;2000000000;1341432726;67.071;15.407;TRD;20200827;20280827;TV;6.26;ISG;ISAGEN S.A. E.S.P.
2022-09-13:12:08:14.990393;BISG420SA008;2000000000;1339100000;66.955;15.407;TRD;20200827;20280827;TV;6.26;ISG;ISAGEN S.A. E.S.P.
2022-09-13:12:07:50.990391;BEEB1179A007;2000000000;1941836817;97.091;17.46;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
